ItemID,Domain,Pvalue,PBS,RaschB,Enemy
NCX0025,Basic Care & Comfort,0.6504285714285715,0.4077367602285724,-0.7167347127510758,
NCX0026,Basic Care & Comfort,0.2938571428571429,0.3755693400756123,1.104778334636485,
NCX0027,Basic Care & Comfort,0.7332857142857143,0.3739239848922535,-1.250658227900893,
NCX0028,Basic Care & Comfort,0.5727142857142857,0.4216532566583935,-0.3814160926941256,
NCX0029,Basic Care & Comfort,0.4718571428571429,0.4216470832424986,0.1261512555647116,
NCX0030,Basic Care & Comfort,0.5691428571428572,0.3952993385977737,-0.335476232032442,
NCX0031,Basic Care & Comfort,0.3757142857142857,0.3968991796102034,0.6010201801753092,NCX0125
NCX0032,Basic Care & Comfort,0.6892857142857143,0.3960818745997289,-0.954248465811646,"NCX0070,NCX0123"
NCX0033,Basic Care & Comfort,0.7228571428571429,0.3893376830319248,-1.148092513475772,NCX0197
NCX0034,Basic Care & Comfort,0.2814285714285714,0.3822871906585456,1.14483422989033,
NCX0035,Basic Care & Comfort,0.4174285714285714,0.4145477558489175,0.395956974413433,
NCX0036,Basic Care & Comfort,0.1815714285714286,0.33601687166206,1.767173377577131,
NCX0037,Basic Care & Comfort,0.6658571428571428,0.4011757569923373,-0.8742466647634909,
NCX0038,Basic Care & Comfort,0.3752857142857143,0.4113658827001921,0.5982141825962055,NCX0062
NCX0039,Basic Care & Comfort,0.4615714285714286,0.4112293532037629,0.1809438720858084,
NCX0040,Basic Care & Comfort,0.9614285714285714,0.183283141866103,-3.715497892158114,
NCX0041,Basic Care & Comfort,0.2434285714285714,0.3576705512808823,1.314898611249691,
NCX0042,Basic Care & Comfort,0.1904285714285714,0.3344027660745258,1.684207472348166,
NCX0043,Basic Care & Comfort,0.3817142857142857,0.4062589237228696,0.5208958036513078,
NCX0044,Basic Care & Comfort,0.238,0.3485703191852375,1.397868041274757,
NCX0045,Basic Care & Comfort,0.2787142857142857,0.3905049125901282,1.125730437903002,
NCX0046,Basic Care & Comfort,0.4161428571428571,0.4053017737390236,0.4299354972024297,
NCX0047,Basic Care & Comfort,0.4924285714285714,0.4317377536263572,0.0577931399057746,
NCX0048,Basic Care & Comfort,0.5835714285714285,0.413605373232414,-0.4039987603568225,
NCX0049,Basic Care & Comfort,0.6137142857142858,0.4111498218082248,-0.5428380257273232,
NCX0050,Basic Care & Comfort,0.4564285714285714,0.4118519430105029,0.2056450573571233,
NCX0051,Basic Care & Comfort,0.3737142857142857,0.4105676883074278,0.6027662896020932,
NCX0052,Basic Care & Comfort,0.2224285714285714,0.358902677349292,1.507558524568317,NCX0105
NCX0053,Basic Care & Comfort,0.5624285714285714,0.4085585250654699,-0.3371541870529101,
NCX0054,Basic Care & Comfort,0.4177142857142857,0.4030384914578718,0.388456357113561,
NCX0055,Basic Care & Comfort,0.5397142857142857,0.4116412958538586,-0.1742940637181204,
NCX0056,Basic Care & Comfort,0.4078571428571429,0.4020115358804898,0.4529730239036939,
NCX0057,Basic Care & Comfort,0.8001428571428572,0.3479584667738981,-1.674512955710282,
NCX0058,Basic Care & Comfort,0.4398571428571428,0.4105724355006296,0.2733417413184848,
NCX0059,Basic Care & Comfort,0.5977142857142858,0.4116471645174889,-0.4948633715626317,
NCX0060,Basic Care & Comfort,0.4672857142857143,0.4069218224874162,0.1763215191464511,
NCX0061,Basic Care & Comfort,0.3832857142857143,0.3940121202012528,0.5424311755682989,
NCX0062,Basic Care & Comfort,0.8348571428571429,0.3140478982889539,-1.845496664248166,"NCX0038,NCX0154"
NCX0063,Basic Care & Comfort,0.3171428571428571,0.3955008811274165,0.9676718951968188,NCX0023
NCX0064,Basic Care & Comfort,0.5481428571428572,0.4207287193041243,-0.2871679827980554,
NCX0065,Basic Care & Comfort,0.4457142857142857,0.4109351952600573,0.2561870083425557,
NCX0066,Basic Care & Comfort,0.3971428571428571,0.4123160375385487,0.494742397729338,
NCX0067,Basic Care & Comfort,0.7252857142857143,0.3610701232017426,-1.21532001878548,"NCX0083,NCX0122"
NCX0068,Basic Care & Comfort,0.7085714285714285,0.3743474770419449,-1.095405878427335,
NCX0069,Basic Care & Comfort,0.5841428571428572,0.4049605162882756,-0.4139306082125056,
NCX0070,Basic Care & Comfort,0.1498571428571429,0.3113670676483759,2.045707915962885,"NCX0032,NCX0123"
NCX0071,Basic Care & Comfort,0.758,0.3687353798589207,-1.368458874166005,
NCX0072,Basic Care & Comfort,0.5924285714285714,0.4204522403265915,-0.4537365490785739,
NCX0073,Basic Care & Comfort,0.5727142857142857,0.3949233909767677,-0.3545541690189133,
NCX0074,Basic Care & Comfort,0.7824285714285715,0.3407048522773485,-1.466955826417494,
NCX0075,Basic Care & Comfort,0.7055714285714285,0.376687104347274,-1.094980540913794,
NCX0076,Basic Care & Comfort,0.5788571428571428,0.399949021974031,-0.4333456235437108,
NCX0077,Basic Care & Comfort,0.2778571428571429,0.3832395797528138,1.177121967789689,
NCX0078,Basic Care & Comfort,0.5818571428571429,0.4117261795892055,-0.4037737506739781,
NCX0079,Basic Care & Comfort,0.6568571428571428,0.3897212812961599,-0.8182177567520278,
NCX0080,Basic Care & Comfort,0.5067142857142857,0.4076616434742849,-0.0330756023990367,
NCX0081,Basic Care & Comfort,0.399,0.3980640109405089,0.4697896158758955,
NCX0082,Basic Care & Comfort,0.6351428571428571,0.3998582439219469,-0.6990025129181056,
NCX0083,Basic Care & Comfort,0.631,0.3876334331910345,-0.6541851682130112,"NCX0067,NCX0122"
NCX0084,Basic Care & Comfort,0.4528571428571428,0.4204447805024837,0.2272736902401977,
NCX0085,Basic Care & Comfort,0.3027142857142857,0.3882354826291596,0.953913617891382,
NCX0086,Basic Care & Comfort,0.7965714285714286,0.3404235188499536,-1.617410195361482,
NCX0087,Basic Care & Comfort,0.77,0.3608043389831332,-1.430768702177932,NCX0009
NCX0088,Basic Care & Comfort,0.3872857142857143,0.4198538108941097,0.5637482092284126,
NCX0089,Basic Care & Comfort,0.5408571428571428,0.4020142176663254,-0.1620427698730112,
NCX0090,Basic Care & Comfort,0.8247142857142857,0.3346294369152502,-1.807395741152088,NCX0114
NCX0091,Basic Care & Comfort,0.6461428571428571,0.4029683924118997,-0.7357642040848853,
NCX0092,Basic Care & Comfort,0.5452857142857143,0.3983582116768619,-0.2101688462672284,
NCX0093,Basic Care & Comfort,0.3702857142857143,0.4015660508509644,0.641618120661238,
NCX0094,Basic Care & Comfort,0.6472857142857142,0.4321710765519398,-0.7547979440140997,
NCX0095,Basic Care & Comfort,0.2058571428571428,0.3460843707259246,1.607151333370682,
NCX0096,Basic Care & Comfort,0.4818571428571429,0.4279757378373241,0.076070046989068,
NCX0097,Basic Care & Comfort,0.4542857142857143,0.4176953882666025,0.1974551075342884,
NCX0098,Basic Care & Comfort,0.7751428571428571,0.3339107632894575,-1.49723059322127,
NCX0099,Basic Care & Comfort,0.1812857142857143,0.3175691785244796,1.820536377797708,
NCX0100,Basic Care & Comfort,0.5532857142857143,0.4023183229848467,-0.2825132832640191,
NCX0101,Basic Care & Comfort,0.6781428571428572,0.3707575591739111,-0.8988731839435548,
NCX0102,Basic Care & Comfort,0.6355714285714286,0.4211392774811655,-0.6540912206094215,
NCX0103,Basic Care & Comfort,0.4931428571428572,0.4161647111454135,0.0105954665171153,
NCX0104,Basic Care & Comfort,0.6564285714285715,0.3895217982078177,-0.8416594112785551,
NCX0105,Basic Care & Comfort,0.3837142857142857,0.3948690894196697,0.56663600702961,NCX0052
NCX0106,Basic Care & Comfort,0.5504285714285714,0.403805476652312,-0.2750476553462635,
NCX0107,Basic Care & Comfort,0.3684285714285714,0.4150632195993312,0.6124431267664302,NCX0208
NCX0108,Basic Care & Comfort,0.7002857142857143,0.3812617229726371,-1.012560548661147,
NCX0109,Basic Care & Comfort,0.6368571428571429,0.407683792168995,-0.6387897239645756,NCX0209
NCX0110,Basic Care & Comfort,0.4155714285714286,0.4235321927023364,0.437761870873707,
NCX0111,Basic Care & Comfort,0.5585714285714286,0.4088054342881731,-0.3078050471639967,
NCX0112,Basic Care & Comfort,0.6244285714285714,0.3987375379299505,-0.6382417669019806,
NCX0113,Basic Care & Comfort,0.2592857142857143,0.3783754667773847,1.298608129489229,
NCX0114,Basic Care & Comfort,0.4487142857142857,0.4002633967166766,0.2593330718413547,"NCX0090,NCX0120"
NCX0115,Basic Care & Comfort,0.5701428571428572,0.4172529592830108,-0.3645472387013439,
NCX0116,Basic Care & Comfort,0.5967142857142858,0.4065823906585986,-0.4757047321378236,
NCX0117,Basic Care & Comfort,0.3815714285714286,0.4093275533232912,0.5669902817454773,
NCX0118,Basic Care & Comfort,0.1701428571428572,0.3361823407126669,1.894436117872427,
NCX0119,Basic Care & Comfort,0.4157142857142857,0.4062443582655959,0.3694747862902778,
NCX0120,Basic Care & Comfort,0.4105714285714286,0.401960077024872,0.3842433297721869,NCX0114
NCX0121,Basic Care & Comfort,0.4205714285714286,0.4185135133335338,0.3952676768383044,
NCX0122,Basic Care & Comfort,0.4968571428571428,0.4148905380736372,0.0011270353135444,"NCX0067,NCX0083"
NCX0123,Basic Care & Comfort,0.3814285714285715,0.3976426432612058,0.5638379234252842,"NCX0032,NCX0070"
NCX0124,Basic Care & Comfort,0.4481428571428571,0.4281375352273795,0.2550586985666788,
NCX0125,Basic Care & Comfort,0.6724285714285714,0.3728528648576892,-0.9142009088259038,NCX0031
NCX0126,Basic Care & Comfort,0.5917142857142857,0.3951989386659114,-0.4528938049246349,
NCX0127,Basic Care & Comfort,0.4061428571428571,0.425447242718513,0.4669653075886134,
NCX0128,Basic Care & Comfort,0.5955714285714285,0.4133283443293816,-0.4732346300901833,
NCX0129,Basic Care & Comfort,0.6542857142857142,0.3877871065118517,-0.7614453257071369,
NCX0130,Basic Care & Comfort,0.1874285714285714,0.3432489431455823,1.698575600668971,
NCX0131,Basic Care & Comfort,0.4494285714285715,0.4131964434508222,0.2278847445251075,
NCX0132,Basic Care & Comfort,0.4552857142857143,0.4224761227626017,0.2226134238117965,
NCX0133,Basic Care & Comfort,0.5528571428571428,0.4249127920728723,-0.2882924180881127,
NCX0134,Basic Care & Comfort,0.7037142857142857,0.3702288652948874,-1.059279598178131,
NCX0135,Basic Care & Comfort,0.8068571428571428,0.3395014001999688,-1.765202102758606,
NCX0136,Basic Care & Comfort,0.3132857142857143,0.3731909123689204,0.9077925207956584,
NCX0137,Basic Care & Comfort,0.6907142857142857,0.4001339980242552,-1.006486177722059,
NCX0138,Basic Care & Comfort,0.7407142857142858,0.3824085282472791,-1.325744779074817,
NCX0139,Basic Care & Comfort,0.7962857142857143,0.3330980115059592,-1.615337659186794,
NCX0140,Basic Care & Comfort,0.5231428571428571,0.4214607973637948,-0.132329795758732,
NCX0141,Basic Care & Comfort,0.6552857142857142,0.4050878376832379,-0.8151357804127116,
NCX0142,Basic Care & Comfort,0.9267142857142856,0.2368630367074439,-2.939862644154559,
NCX0143,Basic Care & Comfort,0.5712857142857143,0.4078976694363668,-0.3722295806588036,
NCX0144,Basic Care & Comfort,0.4561428571428571,0.4153482003120511,0.2344034866787747,NCX0158
NCX0145,Basic Care & Comfort,0.434,0.4093962454759391,0.3297833450036369,
NCX0146,Basic Care & Comfort,0.2455714285714286,0.3536238375493049,1.346194089068469,
NCX0147,Basic Care & Comfort,0.4591428571428571,0.4190593806928803,0.1883681308500548,
NCX0148,Basic Care & Comfort,0.4708571428571429,0.4111428792587208,0.1092205380198741,NCX0194
NCX0149,Basic Care & Comfort,0.491,0.412443614277675,0.0281664951736347,
NCX0150,Basic Care & Comfort,0.494,0.4171839861929938,0.0277315848232601,
NCX0151,Basic Care & Comfort,0.5654285714285714,0.4091842429004943,-0.3507772415213245,
NCX0152,Basic Care & Comfort,0.1962857142857143,0.3433624848693293,1.632233389786284,
NCX0153,Basic Care & Comfort,0.4934285714285714,0.4033120906646732,0.0222587385219291,
NCX0154,Basic Care & Comfort,0.7404285714285714,0.3743175486624401,-1.249976003213747,NCX0062
NCX0155,Basic Care & Comfort,0.3555714285714286,0.4130984603597131,0.7574723000686904,NCX0170
NCX0156,Basic Care & Comfort,0.7027142857142857,0.4016532606457116,-1.032501919457468,
NCX0157,Basic Care & Comfort,0.6561428571428571,0.4035676511692265,-0.8017809962256736,
NCX0158,Basic Care & Comfort,0.7391428571428571,0.3548906648497383,-1.299418264580556,NCX0144
NCX0159,Basic Care & Comfort,0.6025714285714285,0.4070547428748703,-0.5143199748966704,
NCX0160,Basic Care & Comfort,0.4911428571428572,0.4327940651606462,0.0425642317880222,
NCX0161,Basic Care & Comfort,0.398,0.4129356376590727,0.4492917306617138,
NCX0162,Basic Care & Comfort,0.2828571428571429,0.3856152560898313,1.096710676403255,NCX0180
NCX0163,Basic Care & Comfort,0.6045714285714285,0.412504195927538,-0.5201737860909929,
NCX0164,Basic Care & Comfort,0.6875714285714286,0.3816803391926654,-0.9082473281552496,
NCX0165,Basic Care & Comfort,0.7587142857142857,0.3654047528701006,-1.367691284917368,
NCX0166,Basic Care & Comfort,0.4177142857142857,0.415477155165297,0.3636556792178038,
NCX0167,Basic Care & Comfort,0.3892857142857143,0.4212060915224579,0.4879667224386527,
NCX0168,Basic Care & Comfort,0.3724285714285714,0.40167822409023,0.5971901328939364,
NCX0169,Basic Care & Comfort,0.4911428571428572,0.4104204301776896,0.001057675662911,
NCX0170,Basic Care & Comfort,0.6235714285714286,0.4011914976679115,-0.5937917283661195,NCX0155
NCX0171,Basic Care & Comfort,0.6447142857142857,0.4068358785957091,-0.6915322655073503,
NCX0172,Basic Care & Comfort,0.6857142857142857,0.4088316269972312,-0.9074848830824334,
NCX0173,Basic Care & Comfort,0.6898571428571428,0.386164147359871,-0.959473401377262,
NCX0174,Basic Care & Comfort,0.4364285714285714,0.4182458555127245,0.304824824101452,
NCX0175,Basic Care & Comfort,0.5887142857142857,0.3898919346066886,-0.4496109016253761,
NCX0176,Basic Care & Comfort,0.8858571428571429,0.2957661905656823,-2.366783684643749,
NCX0177,Basic Care & Comfort,0.3508571428571429,0.3914422484813034,0.7325659415480434,
NCX0178,Basic Care & Comfort,0.464,0.4184347777707477,0.1582107304906613,
NCX0179,Basic Care & Comfort,0.5922857142857143,0.416238103292612,-0.4939732403980099,
NCX0180,Basic Care & Comfort,0.4792857142857143,0.4119740166884861,0.0569719834207183,NCX0162
NCX0181,Basic Care & Comfort,0.2025714285714286,0.3439464423136435,1.61398781693434,
NCX0182,Basic Care & Comfort,0.2488571428571429,0.3666005917551473,1.278101752199068,
NCX0183,Basic Care & Comfort,0.6405714285714286,0.3982415685514469,-0.7262535762349501,
NCX0184,Basic Care & Comfort,0.4608571428571429,0.4051087486383272,0.177977746622335,
NCX0185,Basic Care & Comfort,0.369,0.4166111457144179,0.6242421123651911,
NCX0186,Basic Care & Comfort,0.5457142857142857,0.4148943209707996,-0.2151680366646241,
NCX0187,Basic Care & Comfort,0.7807142857142857,0.3387296975603685,-1.537969907665766,
NCX0188,Basic Care & Comfort,0.2618571428571428,0.3701444138126916,1.21850255833007,
NCX0189,Basic Care & Comfort,0.4432857142857143,0.3983213197696442,0.2075784060605661,
NCX0190,Basic Care & Comfort,0.6318571428571429,0.4164967682210938,-0.6956243075354078,
NCX0191,Basic Care & Comfort,0.2881428571428571,0.3909476930061238,1.090334035414411,
NCX0192,Basic Care & Comfort,0.5134285714285715,0.4117118533422083,-0.103522458984287,
NCX0193,Basic Care & Comfort,0.3482857142857143,0.39945956964922,0.7100876840021185,
NCX0194,Basic Care & Comfort,0.3794285714285714,0.4043441128147538,0.5049073382762652,NCX0148
NCX0195,Basic Care & Comfort,0.3267142857142857,0.3819077731632847,0.8597722748996766,
NCX0196,Basic Care & Comfort,0.4325714285714286,0.3938850867018066,0.3243339801800639,
NCX0197,Basic Care & Comfort,0.3782857142857143,0.4073389538304947,0.5643581747338577,NCX0033
NCX0198,Basic Care & Comfort,0.7164285714285714,0.3812088454103116,-1.115410394358845,
NCX0199,Basic Care & Comfort,0.4347142857142857,0.423415904982719,0.296887013789253,NCX0010
NCX0200,Basic Care & Comfort,0.7054285714285714,0.3746092777380452,-1.09424820710989,
NCX0201,Basic Care & Comfort,0.6857142857142857,0.3994422380961554,-1.006712672930209,
NCX0202,Basic Care & Comfort,0.4048571428571429,0.3922415745813628,0.4330737896064705,
NCX0203,Basic Care & Comfort,0.4995714285714286,0.416416313353431,-0.0024175401303203,
NCX0204,Basic Care & Comfort,0.3535714285714286,0.4041889325597814,0.7023469345606211,
NCX0205,Basic Care & Comfort,0.7114285714285714,0.3881317023358065,-1.092086504119062,
NCX0206,Basic Care & Comfort,0.8142857142857143,0.327562296444139,-1.793221823836398,
NCX0207,Basic Care & Comfort,0.519,0.41943080525403,-0.0374374531859227,
NCX0208,Basic Care & Comfort,0.8501428571428571,0.3005213017906654,-2.039713827361938,NCX0107
NCX0209,Basic Care & Comfort,0.4252857142857143,0.4106152675369556,0.3677263789457162,NCX0109
NCX0210,Basic Care & Comfort,0.4824285714285714,0.4148510548588559,0.0935816990802622,
NCX0211,Basic Care & Comfort,0.3164285714285714,0.3960410725977893,0.9105332962109884,
NCX0212,Basic Care & Comfort,0.486,0.4023584489116964,0.0695819238677783,
NCX0213,Basic Care & Comfort,0.6142857142857143,0.3962881276287462,-0.5712926976235282,
NCX0214,Health Promotion & Maintenance,0.2608571428571428,0.3926757610344279,1.186879690588957,NCX0332
NCX0215,Health Promotion & Maintenance,0.391,0.3944787835295127,0.5582093664435606,NCX0250
NCX0216,Health Promotion & Maintenance,0.2155714285714286,0.3617657125474331,1.562869184756067,
NCX0217,Health Promotion & Maintenance,0.1471428571428571,0.3172184641424316,2.046829321568248,
NCX0218,Health Promotion & Maintenance,0.4115714285714286,0.4063541543776725,0.396793848678854,
NCX0219,Health Promotion & Maintenance,0.7004285714285714,0.4012703830251159,-1.044549777396744,
NCX0220,Health Promotion & Maintenance,0.3332857142857143,0.4159297820589753,0.8096814094448406,
NCX0221,Health Promotion & Maintenance,0.7241428571428571,0.3671251512348833,-1.174940775047471,
NCX0222,Health Promotion & Maintenance,0.6642857142857143,0.3863748465986223,-0.8426422035728843,
NCX0223,Health Promotion & Maintenance,0.7242857142857143,0.3746367418338821,-1.167647998645005,"NCX0246,NCX0340"
NCX0224,Health Promotion & Maintenance,0.5427142857142857,0.4242645282970775,-0.2249879306431559,
NCX0225,Health Promotion & Maintenance,0.386,0.409536969147027,0.5279719103031116,
NCX0226,Health Promotion & Maintenance,0.5581428571428572,0.4207854498441894,-0.2770585678020021,
NCX0227,Health Promotion & Maintenance,0.5838571428571429,0.4125942180382818,-0.4287807803604549,
NCX0228,Health Promotion & Maintenance,0.4285714285714285,0.4106689608616538,0.3849664169253607,
NCX0229,Health Promotion & Maintenance,0.4658571428571429,0.395790110373397,0.1131700753297655,
NCX0230,Health Promotion & Maintenance,0.6365714285714286,0.4245274389133081,-0.7297182577897277,
NCX0231,Health Promotion & Maintenance,0.5924285714285714,0.4121545103308194,-0.4383331570488559,NCX0275
NCX0232,Health Promotion & Maintenance,0.5685714285714286,0.4207176984964797,-0.3556674578288631,
NCX0233,Health Promotion & Maintenance,0.321,0.3984612284624265,0.8967089160325061,
NCX0234,Health Promotion & Maintenance,0.741,0.3821123374415522,-1.298932987587103,
NCX0235,Health Promotion & Maintenance,0.3928571428571428,0.3993643801206906,0.5529808258816532,
NCX0236,Health Promotion & Maintenance,0.7132857142857143,0.3729826743430427,-1.109566131911948,
NCX0237,Health Promotion & Maintenance,0.6568571428571428,0.4013087443197502,-0.8142298233265576,
NCX0238,Health Promotion & Maintenance,0.5034285714285714,0.4226031997507634,-0.0036074664861934,
NCX0239,Health Promotion & Maintenance,0.5117142857142857,0.4220725404175345,-0.1006317623439791,
NCX0240,Health Promotion & Maintenance,0.683,0.3851156793573625,-0.9632206536510244,
NCX0241,Health Promotion & Maintenance,0.7401428571428571,0.383109786896567,-1.226370802844523,
NCX0242,Health Promotion & Maintenance,0.6797142857142857,0.3956999232260078,-0.9188210863159384,
NCX0243,Health Promotion & Maintenance,0.3907142857142857,0.3962214945455055,0.5238613102327958,"NCX0307,NCX0358"
NCX0244,Health Promotion & Maintenance,0.4387142857142857,0.4115807752802624,0.301916156872426,
NCX0245,Health Promotion & Maintenance,0.1362857142857143,0.3199694251538147,2.164393040632336,
NCX0246,Health Promotion & Maintenance,0.8591428571428571,0.3166749304356892,-2.112746564932638,NCX0223
NCX0247,Health Promotion & Maintenance,0.701,0.3881953471936888,-1.036882203798699,
NCX0248,Health Promotion & Maintenance,0.4837142857142857,0.4045816939129281,0.06517831356924,
NCX0249,Health Promotion & Maintenance,0.2292857142857143,0.3583192899448044,1.453067915541668,NCX0269
NCX0250,Health Promotion & Maintenance,0.4545714285714286,0.4167128298580839,0.185791482729621,NCX0215
NCX0251,Health Promotion & Maintenance,0.7015714285714286,0.3987507716364005,-0.9996127869050574,
NCX0252,Health Promotion & Maintenance,0.2642857142857143,0.3642139317189426,1.194301593310645,
NCX0253,Health Promotion & Maintenance,0.1788571428571429,0.3268850072992456,1.805376008882686,
NCX0254,Health Promotion & Maintenance,0.6378571428571429,0.3947527212459737,-0.684990399062731,
NCX0255,Health Promotion & Maintenance,0.549,0.4309324464559522,-0.2211937245413363,
NCX0256,Health Promotion & Maintenance,0.3825714285714286,0.4140890726776589,0.5484216539706851,
NCX0257,Health Promotion & Maintenance,0.6185714285714285,0.3908151592608122,-0.611322264950208,
NCX0258,Health Promotion & Maintenance,0.5527142857142857,0.395723363507016,-0.2683525208429237,
NCX0259,Health Promotion & Maintenance,0.3938571428571429,0.3829289580177034,0.5121381041490101,
NCX0260,Health Promotion & Maintenance,0.351,0.4060360825719432,0.7148214074700043,
NCX0261,Health Promotion & Maintenance,0.3505714285714286,0.3908544844388431,0.7273979397466763,
NCX0262,Health Promotion & Maintenance,0.4487142857142857,0.4201243857186205,0.2682312497891008,
NCX0263,Health Promotion & Maintenance,0.7284285714285714,0.3635834561375427,-1.169631446974814,
NCX0264,Health Promotion & Maintenance,0.5654285714285714,0.4088072050286539,-0.3461562708772919,
NCX0265,Health Promotion & Maintenance,0.7351428571428571,0.3792441409887388,-1.275418430576919,
NCX0266,Health Promotion & Maintenance,0.8147142857142857,0.3275879750626736,-1.796715032070463,
NCX0267,Health Promotion & Maintenance,0.4688571428571429,0.4071665289900747,0.1458595694963453,
NCX0268,Health Promotion & Maintenance,0.776,0.3660319216591685,-1.519327829799536,NCX0408
NCX0269,Health Promotion & Maintenance,0.2924285714285714,0.3887242230754216,1.056313618553683,"NCX0249,NCX0394"
NCX0270,Health Promotion & Maintenance,0.328,0.3919326199996389,0.8307058930509716,
NCX0271,Health Promotion & Maintenance,0.6682857142857143,0.3818797957736276,-0.861435200742522,
NCX0272,Health Promotion & Maintenance,0.6124285714285714,0.3979230294456279,-0.5530295574844615,
NCX0273,Health Promotion & Maintenance,0.5197142857142857,0.403740414028864,-0.0930381787644043,
NCX0274,Health Promotion & Maintenance,0.4477142857142857,0.409624574713993,0.2519833990110628,
NCX0275,Health Promotion & Maintenance,0.2881428571428571,0.3727997233545919,1.031205281261317,NCX0231
NCX0276,Health Promotion & Maintenance,0.617,0.416627870786746,-0.5801849380190868,
NCX0277,Health Promotion & Maintenance,0.5571428571428572,0.4027111131726118,-0.3324026698370988,
NCX0278,Health Promotion & Maintenance,0.8084285714285714,0.3399885841258726,-1.72408399011247,
NCX0279,Health Promotion & Maintenance,0.7008571428571428,0.4069177248976022,-1.043641253032268,"NCX0374,NCX0407"
NCX0280,Health Promotion & Maintenance,0.7585714285714286,0.3642869321768907,-1.406650291230642,
NCX0281,Health Promotion & Maintenance,0.5501428571428572,0.4158099275522403,-0.2813679651790458,
NCX0282,Health Promotion & Maintenance,0.2558571428571428,0.3777706142185354,1.253350495537883,
NCX0283,Health Promotion & Maintenance,0.3331428571428571,0.3906167855798307,0.8331641966189941,
NCX0284,Health Promotion & Maintenance,0.488,0.4138063909875257,0.0572198133669554,
NCX0285,Health Promotion & Maintenance,0.1501428571428571,0.3221750177358625,1.997516623033686,
NCX0286,Health Promotion & Maintenance,0.6492857142857142,0.401457537501317,-0.7353386495358625,
NCX0287,Health Promotion & Maintenance,0.5121428571428571,0.4156119147650998,-0.0599219100557172,
NCX0288,Health Promotion & Maintenance,0.6315714285714286,0.3957410958811381,-0.6706827323042303,
NCX0289,Health Promotion & Maintenance,0.5212857142857142,0.4159600554370266,-0.1536278484822662,
NCX0290,Health Promotion & Maintenance,0.5238571428571429,0.4220888675015815,-0.1297457887034115,
NCX0291,Health Promotion & Maintenance,0.5577142857142857,0.4081741195512611,-0.3000559253122049,
NCX0292,Health Promotion & Maintenance,0.4158571428571429,0.4155958965964595,0.3697892546503699,
NCX0293,Health Promotion & Maintenance,0.866,0.3197656124091045,-2.178869103105729,
NCX0294,Health Promotion & Maintenance,0.435,0.4262594529110696,0.2864157763554706,
NCX0295,Health Promotion & Maintenance,0.6984285714285714,0.3789748086348475,-0.9984992601950616,
NCX0296,Health Promotion & Maintenance,0.6105714285714285,0.4069290311045913,-0.5998776701578774,
NCX0297,Health Promotion & Maintenance,0.573,0.4170052737407671,-0.3822598658584685,
NCX0298,Health Promotion & Maintenance,0.5021428571428571,0.4098496976674806,0.0235388398769949,
NCX0299,Health Promotion & Maintenance,0.68,0.3931458894841661,-0.923318857168834,NCX0302
NCX0300,Health Promotion & Maintenance,0.658,0.3932809336332391,-0.808787575039777,NCX0377
NCX0301,Health Promotion & Maintenance,0.8211428571428572,0.3467707831725222,-1.799076774825728,
